ADD/DEL,COMPANY #,WPS Item #,Sequence,"Explanation/Message (CAPS, 60)",PT/Pick Ticket Program,Invoice Program,Labels,Return Auth/Warranty (X or blank),Order Entry/Customer Service (X or blank),PO Entry,PO Form,MO Entry,MO Form,PO Receiving,WEB,Expiration Date
U,1.0,6322-07-8350,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-07-8350,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6322-10-0444,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-10-0444,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-10-0444,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6322-10-0500,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-10-0500,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-10-0500,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6322-10-0540,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-10-0540,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-10-0540,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6322-38-0394,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-38-0394,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-38-0394,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6322-41-0001,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-41-0001,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-41-0001,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6322-41-0500,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-41-0500,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6322-41-0500,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,652-20-0886,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,652-20-0886,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,652-20-0886,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-0110,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-0110,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-0110,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-0256,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-0256,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-0256,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-0882,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-0882,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-0882,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-1000,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-1000,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-1000,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-1203,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-1203,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-1203,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-1230,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-1230,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-1230,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-3250,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-3250,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-3250,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-5510,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-5510,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-5510,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-01-6510,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-6510,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-01-6510,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-0559,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-0559,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-0559,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1000,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1000,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1000,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1001,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1001,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1001,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1086,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1086,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1086,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1101,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1101,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1101,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1219,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1219,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1219,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1326,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1326,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1326,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1383,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1383,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1383,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1400,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1400,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1400,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1509,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1509,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1509,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-1658,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1658,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-1658,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-2222,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-2222,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-2222,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-2557,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-2557,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-2557,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-02-2685,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-2685,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-02-2685,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-1051,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1051,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1051,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-1127,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1127,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1127,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-1278,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1278,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1278,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-1542,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1542,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1542,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-1772,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1772,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1772,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-1810,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1810,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-1810,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-03-2680,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-2680,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-03-2680,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-0080,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-0080,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-0080,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-0484,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-0484,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-0484,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-0610,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-0610,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-0610,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-1130,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-1130,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-1130,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-1142,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-1142,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-1142,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-2025,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-2025,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-2025,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-2040,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-2040,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-2040,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-3010,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-3010,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-3010,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-4061,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-4061,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-4061,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-04-5837,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-5837,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-04-5837,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0015,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0015,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0015,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0025,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0025,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0025,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0026,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0026,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0026,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0028,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0028,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0028,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0295,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0295,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0295,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0305,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0305,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0305,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0325,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0325,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0325,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0388,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0388,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0388,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0399,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0399,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0399,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0454,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0454,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0454,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0486,1.0,a5 013120 ch, , , , ,X, , , , , , ,99999999.0
U,1.0,6522-05-0486,2.0,*** this kit fits `17 ranger xp and `17-18 ranger crew ***, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0486,3.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0486,4.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0486,5.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0509,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0509,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0509,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0511,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0511,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0511,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0515,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0515,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0515,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0519,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0519,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0519,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0525,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0525,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0525,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0529,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0529,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0529,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0568,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0568,2.0,Call WPS Customer Service to order, , , , ,X, , , , , ,X,99999999.0
U,1.0,6522-05-0568,3.0,Form required for all warranties, , , ,X,X, , , , , ,X,99999999.0
U,1.0,6522-05-0570,1.0,Direct shipped - form required – subject to shipping, , , , ,X, , , , , ,X,99999999.0
